,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
7394,25.0,0.0305,0.64,191053.0,0.957,0.0,D,0.0266,-1.038,major,0.102,95.01,0.5479999999999999,anime
39199,57.0,0.0218,0.6,243930.0,0.611,0.0,D,0.0331,-6.445,minor,0.0415,160.07,0.644,rock
16369,66.0,0.000805,0.61,246733.0,0.8909999999999999,0.0928,E,0.0657,-5.452000000000001,minor,0.0587,139.903,0.51,alternative
42781,30.0,0.967,0.3989999999999999,687840.0,0.0785,0.675,F#,0.0903,-26.376,minor,0.0549,141.722,0.128,classical
45212,78.0,0.0117,0.838,-1.0,0.7709999999999999,0.0,C#,0.0853,-3.791,major,0.244,175.957,0.405,hip-hop
8732,41.0,0.00814,0.3929999999999999,271093.0,0.935,0.0,G,0.359,-4.038,major,0.096,174.03099999999998,0.674,anime
24169,53.0,0.2769999999999999,0.562,263027.0,0.757,0.0,C#,0.0745,-3.945,major,0.0253,93.02,0.299,country
2498,36.0,0.00449,0.3989999999999999,285000.0,0.7340000000000001,0.000623,C,0.132,-5.2410000000000005,minor,0.145,173.851,0.2339999999999999,electronic
3325,33.0,0.0161,0.77,434737.0,0.617,0.00987,A,0.187,-11.748,minor,0.0643,119.95296059529068,0.6459999999999999,electronic
29947,49.0,0.228,0.417,198547.0,0.715,0.0,F#,0.257,-6.707999999999999,major,0.365,193.703,0.728,rap
41524,49.0,0.991,0.396,173960.0,0.0855,0.8809999999999999,E,0.123,-24.295,major,0.0346,104.424,0.187,classical
20225,63.0,0.00783,0.4029999999999999,196592.0,0.617,0.0,C,0.148,-7.02,minor,0.0337,150.064,0.204,country
2262,36.0,0.242,0.635,141031.0,0.911,0.00325,C#,0.6940000000000001,-4.682,major,0.11,149.93,0.382,electronic
36766,69.0,0.685,0.6990000000000001,130173.0,0.467,0.0,E,0.315,-8.578,minor,0.0375,119.287,0.764,rock
23687,62.0,0.425,0.631,152280.0,0.856,0.0,E,0.1119999999999999,-3.799,major,0.0588,119.95296059529068,0.753,country
4346,22.0,0.0239,0.7959999999999999,278867.0,0.861,0.574,A#,0.0824,-3.219,minor,0.0766,126.041,0.4639999999999999,electronic
38111,67.0,0.175,0.386,363114.0,0.562,9.17e-06,A#,0.209,-4.363,major,0.03,72.945,0.228,rock
17373,48.0,0.1009999999999999,0.411,269147.0,0.754,2.83e-06,G,0.141,-6.515,major,0.0294,189.9,0.602,alternative
45801,49.0,0.126,0.5589999999999999,210640.0,0.733,0.0,A#,0.08,-7.256,minor,0.217,176.08900000000003,0.4539999999999999,hip-hop
31810,24.0,0.994,0.589,180976.0,0.1159999999999999,0.0419,C,0.122,-17.218,major,0.0463,97.815,0.5770000000000001,blues
25469,74.0,0.000322,0.511,362839.0,0.718,0.0,B,0.111,-6.292999999999999,minor,0.4039999999999999,166.42,0.267,rap
20037,35.0,0.0394,0.6459999999999999,-1.0,0.8290000000000001,0.000266,G,0.946,-7.556,major,0.0493,111.128,0.433,country
17592,24.0,0.00115,0.35,259427.0,0.97,0.257,G,0.996,-4.896,minor,0.176,134.69799999999998,0.1989999999999999,alternative
897,52.0,0.225,0.735,257216.0,0.698,0.0386,C,0.432,-8.454,major,0.0259,106.523,0.7390000000000001,electronic
37828,59.0,0.022,0.584,180373.0,0.872,0.927,A,0.127,-6.636,minor,0.0365,84.075,0.818,rock
2306,51.0,0.0762,0.265,376160.0,0.588,0.0113,A,0.128,-9.036,major,0.05,112.396,0.171,electronic
21375,35.0,0.1169999999999999,0.696,197093.0,0.8440000000000001,0.0,D,0.128,-3.545,major,0.0438,123.93,0.506,country
26378,58.0,0.0071,0.56,217573.0,0.81,7.93e-06,C,0.241,-8.029,minor,0.0872,170.044,0.247,rap
13933,33.0,0.00497,0.6970000000000001,-1.0,0.585,0.665,G,0.243,-9.786,major,0.0444,87.97200000000001,0.355,jazz
23122,60.0,0.00327,0.545,212573.0,0.812,0.0,F,0.286,-4.652,major,0.049,161.107,0.7609999999999999,country
49703,79.0,0.156,0.894,240307.0,0.7959999999999999,0.000106,B,0.118,-3.119,minor,0.0807,99.993,0.408,hip-hop
11392,46.0,0.4639999999999999,0.509,189280.0,0.304,0.000183,E,0.119,-14.043,minor,0.0684,170.116,0.608,jazz
37607,60.0,0.494,0.508,226867.0,0.56,0.00611,A,0.106,-8.244,major,0.0304,122.514,0.386,rock
24225,38.0,0.382,0.591,331627.0,0.422,0.000697,B,0.104,-12.502,major,0.0355,75.937,0.442,country
1067,63.0,0.251,0.422,297782.0,0.677,3.55e-06,B,0.16,-5.76,major,0.0365,150.131,0.146,electronic
27024,57.0,0.218,0.733,174817.0,0.569,0.0,B,0.327,-8.799,major,0.0587,135.026,0.8079999999999999,rap
9865,22.0,0.151,0.556,248400.0,0.857,0.0,G,0.3279999999999999,-4.1,major,0.0368,122.997,0.385,anime
38564,53.0,0.716,0.5920000000000001,153507.0,0.4579999999999999,0.0,C,0.237,-8.2,major,0.0296,133.55100000000002,0.723,rock
47779,53.0,0.0567,0.6809999999999999,275520.0,0.88,0.0,A,0.0893,-3.895,major,0.2269999999999999,124.885,0.38,hip-hop
40812,29.0,0.00247,0.44,382173.0,0.951,0.0012,G,0.103,-4.704,major,0.0815,100.029,0.158,classical
39916,48.0,0.6459999999999999,0.5660000000000001,128853.0,0.49,7.340000000000001e-05,A,0.212,-11.703,major,0.0402,85.615,0.601,rock
14221,42.0,0.966,0.379,152373.0,0.141,0.000267,G,0.166,-17.907,major,0.0367,143.43,0.2,jazz
7907,23.0,0.00935,0.518,191793.0,0.949,6.38e-06,D,0.282,-4.0280000000000005,minor,0.0403,145.05200000000002,0.69,anime
39005,61.0,0.0162,0.55,271673.0,0.518,0.0286,C#,0.114,-8.949,minor,0.0246,165.033,0.233,rock
30094,39.0,0.0293,0.636,247733.0,0.7959999999999999,0.000168,D,0.33,-7.627999999999999,major,0.0668,122.725,0.5770000000000001,blues
17951,43.0,0.0613,0.433,225787.0,0.902,0.0,D,0.251,-4.415,major,0.0853,169.987,0.54,alternative
49124,48.0,0.444,0.853,172853.0,0.535,0.0,A,0.1969999999999999,-7.888,minor,0.389,126.906,0.483,hip-hop
4784,38.0,0.0126,0.861,250141.0,0.435,0.156,A#,0.0859,-7.205,major,0.0697,142.126,0.288,electronic
1894,35.0,0.00465,0.595,286907.0,0.887,0.775,C,0.1119999999999999,-9.58,minor,0.0672,133.811,0.677,electronic
4942,27.0,0.0499,0.373,-1.0,0.957,0.3879999999999999,A,0.405,0.35,major,0.311,119.95296059529068,0.49,electronic
17734,56.0,0.00987,0.415,225333.0,0.901,0.361,D,0.136,-3.124,major,0.0428,128.216,0.424,alternative
18845,46.0,0.0012699999999999,0.669,265040.0,0.636,0.836,B,0.32,-8.746,major,0.0467,113.94,0.208,alternative
15875,48.0,0.677,0.747,196062.0,0.472,1.18e-05,F,0.193,-8.955,major,0.0599,120.019,0.48,alternative
8813,22.0,0.0258,0.556,216407.0,0.912,0.0,F#,0.188,-3.379,minor,0.0352,134.119,0.6990000000000001,anime
48947,53.0,0.0335,0.696,289533.0,0.561,2.78e-06,B,0.0741,-12.533,minor,0.05,77.506,0.901,hip-hop
42734,22.0,0.959,0.1989999999999999,108749.0,0.191,0.951,A#,0.109,-17.667,major,0.0357,71.486,0.0341,classical
47218,52.0,0.000924,0.948,259333.0,0.863,0.0,C#,0.0565,-4.361000000000001,minor,0.17,99.902,0.872,hip-hop
22730,51.0,0.495,0.516,-1.0,0.489,0.000403,D,0.5720000000000001,-15.339,major,0.0443,128.485,0.84,country
47509,51.0,0.123,0.6990000000000001,168315.0,0.442,5.84e-06,C,0.0906,-8.543,minor,0.315,164.02599999999998,0.474,hip-hop
46484,65.0,0.574,0.446,237733.0,0.239,7.759999999999999e-05,C#,0.12,-15.327,major,0.0876,104.675,0.31,hip-hop
42232,34.0,0.949,0.176,51348.0,0.024,0.531,F,0.0775,-31.929,minor,0.0367,119.95296059529068,0.068,classical
24825,33.0,0.00166,0.495,-1.0,0.534,0.000117,D,0.0889,-7.347,major,0.0253,92.997,0.182,country
808,50.0,0.615,0.913,363095.0,0.141,0.907,G#,0.084,-14.659,major,0.105,119.95296059529068,0.364,electronic
28115,53.0,0.0455,0.691,-1.0,0.8270000000000001,0.0,G#,0.129,-7.055,minor,0.326,144.975,0.578,rap
6473,18.0,0.1639999999999999,0.185,81833.0,0.478,0.988,F#,0.0708,-5.497999999999999,minor,0.0332,76.125,0.0383,anime
28052,54.0,0.0741,0.696,174267.0,0.642,0.0,C#,0.0792,-6.266,major,0.47,81.857,0.8140000000000001,rap
29890,51.0,0.00227,0.861,257867.0,0.715,0.0,B,0.144,-4.393,minor,0.301,148.971,0.535,rap
40197,38.0,0.889,0.593,121600.0,0.1689999999999999,0.000108,G,0.104,-15.879,minor,0.0657,81.63,0.411,classical
10973,47.0,0.149,0.7340000000000001,155518.0,0.583,0.521,F#,0.0991,-11.065,major,0.0466,88.023,0.967,jazz
25507,74.0,0.0715,0.813,207039.0,0.528,0.0,F#,0.125,-6.305,minor,0.313,79.532,0.131,rap
26958,49.0,0.119,0.779,-1.0,0.8190000000000001,0.0,F,0.113,-3.974,minor,0.206,159.885,0.589,rap
41690,44.0,0.000332,0.476,284880.0,0.99,2.02e-06,C,0.155,-3.283,minor,0.0503,95.013,0.2789999999999999,classical
15305,44.0,0.0246,0.6659999999999999,206493.0,0.873,2.6e-06,A,0.0543,-5.072,minor,0.0273,114.006,0.945,alternative
36033,48.0,0.00426,0.525,259413.0,0.93,1.3699999999999998e-05,D,0.107,-4.3660000000000005,major,0.0546,154.113,0.782,rock
6827,26.0,0.00326,0.521,215200.0,0.952,0.0,C#,0.0589,-4.569,minor,0.31,114.951,0.258,anime
5269,13.0,0.995,0.389,152080.0,0.0206,0.919,E,0.084,-23.851,minor,0.0804,176.25599999999997,0.291,anime
49513,64.0,0.0384,0.512,269703.0,0.8809999999999999,0.0,G,0.2689999999999999,-5.102,major,0.417,77.51100000000001,0.446,hip-hop
8177,36.0,0.0507,0.412,266347.0,0.715,3.03e-06,A,0.127,-5.644,major,0.0407,187.863,0.433,anime
11986,45.0,0.138,0.888,233507.0,0.69,0.0177,E,0.0918,-6.452000000000001,minor,0.215,98.973,0.508,jazz
28041,54.0,0.0502,0.836,224813.0,0.575,5.45e-05,C,0.231,-6.483,minor,0.0585,99.985,0.6559999999999999,rap
41205,0.0,0.973,0.332,158000.0,0.184,0.8690000000000001,A#,0.444,-19.385,major,0.0456,86.226,0.526,classical
20520,60.0,0.1159999999999999,0.7170000000000001,204270.0,0.604,9.68e-06,F#,0.132,-6.602,major,0.109,67.029,0.7490000000000001,country
21463,52.0,0.151,0.573,237507.0,0.8059999999999999,0.0116,C,0.405,-10.978,major,0.0356,186.328,0.934,country
23778,37.0,0.00929,0.565,216253.0,0.93,0.0,G,0.1119999999999999,-3.605,major,0.0406,163.956,0.853,country
39331,62.0,0.5870000000000001,0.6990000000000001,151720.0,0.294,0.0,F,0.1169999999999999,-13.205,minor,0.0294,96.615,0.893,rock
99,63.0,0.00557,0.7390000000000001,536471.0,0.611,0.725,B,0.04,-9.829,major,0.0622,119.95296059529068,0.794,electronic
2648,44.0,0.00954,0.385,240000.0,0.6459999999999999,0.000345,B,0.0994,-3.985,major,0.0529,89.927,0.0359,electronic
19467,59.0,0.447,0.789,181267.0,0.435,0.0,C#,0.135,-7.042000000000001,minor,0.0599,72.973,0.456,alternative
43319,49.0,0.996,0.409,104827.0,0.00211,0.941,C,0.0652,-40.486,major,0.0668,72.365,0.547,classical
39323,77.0,0.00381,0.481,232960.0,0.765,0.000737,G,0.119,-4.025,major,0.0388,102.829,0.465,rock
41439,27.0,0.977,0.282,262920.0,0.0339,0.952,D#,0.115,-25.84,major,0.0426,86.49,0.122,classical
34550,28.0,0.000187,0.282,153693.0,0.899,0.389,D#,0.163,-8.601,major,0.0535,157.877,0.187,blues
9357,33.0,0.0137,0.5710000000000001,358480.0,0.763,5.85e-06,A,0.293,-4.503,major,0.0436,91.974,0.7609999999999999,anime
9904,21.0,0.0742,0.6859999999999999,-1.0,0.7020000000000001,0.0,C,0.282,-7.024,major,0.0805,115.012,0.2,anime
10876,43.0,0.0014199999999999,0.795,490596.0,0.847,0.885,A#,0.123,-9.164,minor,0.0669,126.016,0.272,jazz
10325,59.0,0.00877,0.473,300267.0,0.867,0.688,D,0.0571,-8.824,minor,0.158,94.091,0.153,jazz
30269,23.0,0.377,0.7340000000000001,180773.0,0.6759999999999999,0.221,B,0.741,-7.273,minor,0.04,94.518,0.907,blues
39908,49.0,0.456,0.655,336579.0,0.3979999999999999,0.00099,B,0.0814,-13.822,minor,0.051,130.722,0.659,rock
32347,57.0,0.0407,0.6920000000000001,210533.0,0.613,0.0652,D,0.094,-10.735,major,0.0282,120.901,0.93,blues
45372,61.0,0.4639999999999999,0.633,75800.0,0.511,0.0,C,0.0727,-8.1,minor,0.081,79.001,0.389,hip-hop
37168,59.0,0.57,0.7390000000000001,273413.0,0.4429999999999999,0.000895,C#,0.0798,-13.002,major,0.0266,95.538,0.502,rock
11163,55.0,0.361,0.504,195560.0,0.4,0.000158,A,0.211,-13.031,major,0.0279,89.42200000000001,0.475,jazz
34874,24.0,0.0757,0.341,216320.0,0.58,3.55e-05,G,0.107,-8.123,minor,0.0418,158.716,0.5920000000000001,blues
11319,48.0,0.000429,0.48,462973.0,0.8740000000000001,0.1,B,0.245,-6.422000000000001,major,0.0614,149.971,0.294,jazz
15010,41.0,0.0029,0.4639999999999999,273333.0,0.7120000000000001,0.0044,C#,0.0693,-5.702999999999999,major,0.0391,163.92,0.6509999999999999,alternative
43601,29.0,0.948,0.13,618120.0,0.0295,0.914,E,0.0994,-21.967,major,0.0443,63.531000000000006,0.0309,classical
10553,45.0,0.0522,0.41,242000.0,0.67,0.8690000000000001,G,0.159,-9.418,major,0.146,119.975,0.179,jazz
9699,45.0,0.0803,0.7020000000000001,317947.0,0.818,0.000341,F,0.0613,-5.462000000000001,major,0.0311,115.003,0.303,anime
29540,52.0,0.036,0.7809999999999999,220960.0,0.757,0.0,B,0.324,-6.011,minor,0.352,119.95296059529068,0.516,rap
40313,6.0,0.96,0.633,44373.0,0.126,0.0,F#,0.465,-19.937,minor,0.501,119.95296059529068,0.595,classical
19217,54.0,0.313,0.716,172561.0,0.382,0.0,C#,0.0836,-9.158,major,0.3,106.763,0.49,alternative
3690,47.0,0.000884,0.608,277120.0,0.957,0.291,C,0.1639999999999999,-7.095,major,0.0302,131.575,0.96,electronic
8437,21.0,0.00117,0.4,-1.0,0.945,0.0,B,0.311,-4.8660000000000005,minor,0.106,173.975,0.34,anime
172,30.0,0.0553,0.557,336413.0,0.778,0.7829999999999999,D,0.0993,-6.174,major,0.0339,90.97,0.26,electronic
27377,63.0,0.00424,0.77,196507.0,0.594,0.0,C#,0.2,-8.407,major,0.173,169.024,0.4629999999999999,rap
26978,65.0,0.3279999999999999,0.467,500960.0,0.41,4.28e-05,D,0.113,-12.028,major,0.185,95.931,0.136,rap
94,44.0,0.4,0.381,230173.0,0.423,0.0289,C#,0.149,-12.356,major,0.0517,130.07,0.24,electronic
8287,25.0,0.0307,0.455,234813.0,0.965,0.0,E,0.357,-2.475,minor,0.107,172.963,0.688,anime
8084,18.0,0.0188,0.483,-1.0,0.995,0.0,G,0.794,-1.877,major,0.273,97.368,0.347,anime
7214,35.0,0.799,0.601,-1.0,0.3389999999999999,0.0,B,0.0951,-7.876,major,0.0283,139.981,0.34,anime
3709,32.0,0.149,0.4679999999999999,367173.0,0.6970000000000001,0.177,B,0.115,-5.4670000000000005,minor,0.0375,180.152,0.447,electronic
32420,32.0,0.0792,0.364,431936.0,0.752,1.57e-05,F,0.0966,-5.622999999999999,major,0.1,173.715,0.636,blues
49313,66.0,0.109,0.84,192319.0,0.7240000000000001,0.000244,D,0.11,-6.894,major,0.0511,139.986,0.485,hip-hop
30840,33.0,0.61,0.6729999999999999,183560.0,0.605,0.0,E,0.195,-5.6770000000000005,major,0.0559,128.593,0.84,blues
40224,52.0,0.995,0.363,300053.0,0.00594,0.908,C#,0.0665,-29.212,major,0.0514,68.986,0.0645,classical
44826,3.0,0.99,0.405,338920.0,0.0602,0.851,E,0.146,-20.231,minor,0.0536,80.107,0.0594,classical
36205,70.0,0.131,0.804,309480.0,0.67,0.0,G,0.148,-8.142000000000001,minor,0.0897,97.969,0.644,rock
41520,23.0,0.945,0.364,308427.0,0.205,5.51e-06,D,0.499,-16.808,major,0.0467,85.166,0.275,classical
37793,54.0,0.0013,0.528,221627.0,0.851,0.0,F#,0.0878,-5.187,major,0.0289999999999999,93.02,0.483,rock
39038,75.0,0.385,0.525,-1.0,0.685,0.0,G,0.0731,-3.954,minor,0.0351,78.003,0.54,rock
42663,33.0,0.995,0.4379999999999999,148000.0,0.017,0.914,A,0.0921,-26.599,minor,0.0631,94.884,0.0378,classical
44864,34.0,0.000367,0.353,259507.0,0.833,0.00704,C#,0.132,-6.372999999999999,major,0.0453,171.618,0.494,classical
41250,36.0,0.968,0.433,447999.0,0.109,0.589,A#,0.0919,-22.194000000000003,major,0.0558,119.95296059529068,0.397,classical
26292,62.0,0.0545,0.631,278800.0,0.7909999999999999,0.0,C#,0.226,-5.776,major,0.2269999999999999,133.672,0.123,rap
31013,23.0,0.0858,0.285,376427.0,0.953,0.239,A#,0.451,-6.863,minor,0.0482,169.551,0.489,blues
35570,50.0,0.000172,0.474,241600.0,0.853,0.00121,G#,0.109,-3.775,major,0.12,170.076,0.5589999999999999,rock
42162,29.0,0.964,0.0883,1070467.0,0.0158,0.637,G#,0.0523,-24.158,major,0.0399,74.681,0.0354,classical
942,54.0,0.0374,0.736,209539.0,0.8909999999999999,3.68e-06,C,0.347,-4.342,major,0.0586,130.055,0.0726,electronic
16731,56.0,0.913,0.475,159320.0,0.425,0.103,A,0.362,-13.116,major,0.0913,135.96200000000002,0.545,alternative
45245,61.0,0.132,0.575,-1.0,0.515,0.0,F#,0.102,-7.325,major,0.0324,107.945,0.0946,hip-hop
18508,54.0,0.237,0.545,241709.0,0.4429999999999999,0.15,G,0.0846,-10.984000000000002,major,0.0289999999999999,138.434,0.263,alternative
8736,29.0,0.00144,0.488,326560.0,0.871,0.0,G#,0.433,-5.62,minor,0.0436,132.941,0.645,anime
37034,66.0,0.444,0.579,245640.0,0.605,0.000645,C#,0.11,-6.686,major,0.0328,121.793,0.74,rock
35248,52.0,0.0769,0.3939999999999999,256253.0,0.6629999999999999,0.00644,C,0.239,-6.619,major,0.0295,207.575,0.737,rock
14287,29.0,0.0654,0.359,252027.0,0.667,1.35e-06,A#,0.0979,-12.597,major,0.0312,95.822,0.5,jazz
46414,54.0,0.0702,0.777,213626.0,0.5579999999999999,0.0,C#,0.092,-8.838,major,0.198,119.95296059529068,0.407,hip-hop
16626,61.0,0.263,0.599,229933.0,0.7879999999999999,0.00525,G#,0.155,-6.25,minor,0.0294,100.001,0.581,alternative
6789,25.0,3.88e-05,0.367,250253.0,0.8759999999999999,0.000164,C#,0.0797,-3.858,major,0.0554,189.033,0.626,anime
36312,59.0,0.374,0.488,283493.0,0.209,5.05e-06,A#,0.103,-19.549,major,0.0369,119.95296059529068,0.362,rock
14832,38.0,0.3229999999999999,0.589,254000.0,0.5760000000000001,0.0,C,0.0434,-6.962999999999999,major,0.038,121.954,0.265,jazz
29978,84.0,0.0151,0.884,220307.0,0.346,7.04e-06,G#,0.0871,-8.228,minor,0.351,75.016,0.376,rap
20167,59.0,0.762,0.406,145867.0,0.265,2.51e-06,C,0.1119999999999999,-14.909,major,0.0278,83.225,0.4589999999999999,country
41237,52.0,0.982,0.743,238429.0,0.191,0.879,D#,0.0909,-19.987,minor,0.0436,120.009,0.0885,classical
28721,69.0,0.6509999999999999,0.612,181120.0,0.442,0.0,F#,0.26,-8.874,major,0.289,119.235,0.253,rap
20045,55.0,0.0892,0.537,273480.0,0.7879999999999999,1.27e-06,B,0.1639999999999999,-5.557,major,0.0362,161.991,0.727,country
41705,0.0,0.8270000000000001,0.472,321160.0,0.106,0.0,G,0.113,-26.152,major,0.1,132.524,0.432,classical
11493,52.0,0.0305,0.5429999999999999,509520.0,0.932,4.79e-05,G,0.0318,-6.763999999999999,major,0.0548,93.185,0.596,jazz
27163,50.0,0.000915,0.79,178502.0,0.6409999999999999,0.0,D,0.178,-5.5,major,0.235,119.95296059529068,0.171,rap
15115,50.0,0.242,0.696,268587.0,0.484,0.00086,G,0.375,-10.555,major,0.0557,136.091,0.517,alternative
13647,40.0,0.809,0.655,255627.0,0.245,0.384,A,0.178,-13.662,minor,0.0469,79.76,0.5,jazz
39028,57.0,0.0381,0.514,219960.0,0.8809999999999999,9.55e-06,C,0.103,-6.52,major,0.0629,87.541,0.5770000000000001,rock
2904,25.0,0.00129,0.809,268800.0,0.954,0.0728,C#,0.0975,-2.066,major,0.206,150.12,0.542,electronic
32929,38.0,0.182,0.288,347853.0,0.782,0.0004219999999999,E,0.157,-3.5660000000000003,minor,0.0345,141.564,0.318,blues
30635,58.0,0.44,0.598,321133.0,0.735,0.000215,D,0.6809999999999999,-10.882,major,0.0973,111.129,0.615,blues
29324,65.0,0.276,0.6990000000000001,288880.0,0.688,0.0,A#,0.359,-2.426,minor,0.291,79.02,0.537,rap
23223,49.0,0.19,0.621,228187.0,0.888,1.7e-05,G#,0.151,-6.199,major,0.0443,102.986,0.6509999999999999,country
40713,0.0,0.982,0.3,-1.0,0.0432,0.131,C#,0.0894,-20.705,major,0.0426,134.284,0.225,classical
45804,49.0,0.1,0.7879999999999999,268933.0,0.522,1.19e-05,F#,0.479,-13.345999999999998,major,0.447,82.92200000000001,0.8009999999999999,hip-hop
4481,32.0,0.0010199999999999,0.604,312558.0,0.947,0.496,F#,0.111,-4.15,major,0.1169999999999999,119.95296059529068,0.0855,electronic
2738,24.0,0.0559,0.733,267050.0,0.625,0.784,A#,0.143,-7.676,minor,0.0396,95.989,0.557,electronic
18368,65.0,0.034,0.613,242267.0,0.962,0.0,F#,0.8240000000000001,-5.07,minor,0.278,113.015,0.496,alternative
49049,56.0,0.186,0.6759999999999999,201818.0,0.763,1.92e-06,B,0.107,-7.604,minor,0.198,87.96700000000001,0.624,hip-hop
45666,57.0,0.0846,0.725,150440.0,0.727,0.0,C#,0.157,-4.493,major,0.0443,119.95296059529068,0.436,hip-hop
49734,64.0,0.0992,0.944,134428.0,0.444,0.0,C#,0.17,-10.367,major,0.922,119.95296059529068,0.312,hip-hop
39110,59.0,0.155,0.2269999999999999,353708.0,0.634,0.00029,F,0.345,-6.347,major,0.04,81.918,0.152,rock
34471,36.0,0.2,0.65,227520.0,0.76,4.53e-05,E,0.14,-8.459,minor,0.0588,119.95296059529068,0.71,blues
14914,41.0,0.00604,0.775,-1.0,0.654,0.935,D,0.1119999999999999,-6.517,major,0.119,171.94299999999998,0.37,jazz
49373,55.0,0.0449,0.7140000000000001,192307.0,0.789,2.91e-06,D,0.461,-8.217,minor,0.121,155.998,0.483,hip-hop
28562,61.0,0.3329999999999999,0.878,216240.0,0.62,0.0,D,0.391,-5.485,major,0.1119999999999999,133.02700000000002,0.218,rap
25207,59.0,0.204,0.639,195627.0,0.634,0.0,G,0.123,-5.6610000000000005,major,0.0888,130.19899999999998,0.395,rap
20682,48.0,0.516,0.635,215600.0,0.81,0.0,G,0.2319999999999999,-3.0860000000000003,major,0.0506,90.953,0.721,country
26315,57.0,0.0013599999999999,0.492,253933.0,0.6459999999999999,2.21e-05,A#,0.121,-5.334,minor,0.0303,112.228,0.214,rap
22195,39.0,0.0382,0.5670000000000001,-1.0,0.862,0.000162,F,0.0973,-5.8870000000000005,major,0.0452,129.98,0.6609999999999999,country
14300,36.0,0.142,0.637,210517.0,0.469,0.47,C#,0.133,-7.727,major,0.0283,94.05,0.0693,jazz
21324,59.0,0.188,0.599,-1.0,0.75,0.0,F,0.314,-6.767,major,0.0319,156.002,0.909,country
26897,62.0,0.0048,0.633,267920.0,0.584,1.24e-06,G#,0.222,-6.681,minor,0.257,124.069,0.354,rap
19104,50.0,0.000363,0.489,252800.0,0.963,7.43e-05,C,0.0722,-2.932,major,0.0531,120.015,0.303,alternative
14388,36.0,0.846,0.517,88160.0,0.3379999999999999,0.0,B,0.0938,-11.745,minor,0.0277,94.879,0.826,jazz
37646,65.0,0.00977,0.391,210851.0,0.8,3.08e-06,D,0.3289999999999999,-2.761,major,0.0523,83.81,0.3979999999999999,rock
49895,66.0,0.1369999999999999,0.746,214827.0,0.7979999999999999,0.0,C,0.139,-8.382,major,0.349,109.968,0.5529999999999999,hip-hop
26216,57.0,0.0639,0.425,142232.0,0.508,0.181,G#,0.244,-10.01,major,0.13,130.83700000000002,0.0679,rap
39521,56.0,0.0147,0.613,152468.0,0.608,0.0,B,0.245,-5.428999999999999,minor,0.0263,119.95296059529068,0.523,rock
42601,36.0,0.944,0.204,-1.0,0.0238,0.212,G#,0.0989,-26.548,major,0.0429,101.266,0.132,classical
34137,36.0,0.0583,0.75,410400.0,0.467,1.95e-06,E,0.0766,-8.55,minor,0.045,155.697,0.61,blues
7899,33.0,0.000499,0.387,269280.0,0.866,1.4800000000000002e-05,D,0.288,-3.6,major,0.0318,165.95,0.772,anime
17723,62.0,0.00193,0.45,-1.0,0.883,0.0,G,0.293,-4.093999999999999,major,0.0524,93.41,0.3279999999999999,alternative
16943,56.0,0.0153,0.5329999999999999,207747.0,0.958,0.0,A,0.4,-2.735,minor,0.158,140.055,0.505,alternative
30334,26.0,0.0553,0.491,215000.0,0.8590000000000001,0.669,A,0.353,-6.739,major,0.049,127.455,0.6829999999999999,blues
21062,61.0,0.446,0.593,218840.0,0.639,0.0,C#,0.0998,-5.8260000000000005,major,0.0307,142.881,0.332,country
20860,42.0,0.3929999999999999,0.637,183984.0,0.456,1.21e-05,F,0.106,-9.02,major,0.0375,92.016,0.413,country
28328,51.0,0.147,0.639,222087.0,0.67,0.0,B,0.0728,-7.12,major,0.247,88.069,0.462,rap
26507,56.0,0.616,0.6779999999999999,-1.0,0.49,0.0,C#,0.102,-8.933,minor,0.0844,124.015,0.507,rap
